Customer_ID,Customer_Age,Gender,Marital_Status,State,Postal_Code,Income,Address_Change_Flag,Vehicle_Age,Vehicle_Make,Vehicle_Model,Vehicle_Value,Annual_Mileage_Estimate,Safety_Features,VIN_Validated,Policy_Number,Policy_Status,Policy_Effective_Date,Policy_Expiry_Date,Policy_Cancellation_Date,Policy_Tenure_Months,Coverage_Type,Deductibles,Number_of_Drivers,Number_of_Vehicles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Billing_Frequency,Payment_Method,Discount_Count,Premium_Amount,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Retention_Offer_Sent,Retention_Offer_Accepted,Claims_Count_Lifetime,At_Fault_Accident_Count,Time_Since_Last_Claim,Claim_Type,Claim_Outcome,Total_Claim_Payout_Amount,Avg_Claim_Resolution_Days,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
8c988c39-be38-426d-abdc-577ac76cd830,43,Female,Married,Pennsylvania,19033,103000,0,11,Nissan,Rogue,5400,5804,"ABS, Airbags",1,dc32373a-7e2c-42a3-8b50-f09f144e1957,Active,30-06-2016,30-06-2017,,109,Liability,1000,1,2,1,0,Manual,Quarterly,Card,3,1815.72,5.6,2,0,0,0,4,0,15,Collision,Closed,9863.96,71,34,0.16,9,1,0.22,0
ca4482c8-a9df-4da5-bead-25c26adb6f65,63,Female,Divorced,Pennsylvania,17948,49000,0,14,Toyota,Camry,5600,8902,"Blind Spot Monitor, Backup Camera",1,36983b93-2787-4ff6-94d3-391d651fc429,Cancelled,28-08-2020,28-08-2021,11-06-2022,21,Liability,1000,1,1,0,0,EFT,Annually,Card,0,2004.81,16.19,0,0,0,0,0,0,,,,0,,,0.2,9,0,-0.19,1
5f86cc7f-b361-4a22-b5be-cf653e8ae731,49,Other,Married,Pennsylvania,17059,247000,0,0,Chevrolet,Malibu,21120,10643,"Airbags, Blind Spot Monitor",1,1b450c1f-b140-4f16-917c-2b66cacc7a4d,Active,15-05-2017,15-05-2018,,99,Comprehensive,1000,1,2,0,0,Auto-Pay,Quarterly,ACH,4,1037.12,7.4,0,0,0,0,4,0,10,Theft,Declined,0,22,30,0.76,2,2,0.46,0
42b53131-a6c5-4dcc-817c-4099ba056dce,21,Male,Divorced,Florida,34530,12000,0,12,Chevrolet,Impala,6200,10571,"Backup Camera, ABS",0,a3e06d46-d8fa-4f1a-8c95-dd0b1e8f4ecc,Cancelled,20-08-2017,20-08-2018,06-05-2020,33,Liability,250,1,1,0,0,Manual,Annually,ACH,3,2411.24,19.7,1,0,0,0,4,0,20,Collision,Closed,10163.82,20,53,0.06,4,3,-0.92,1
3cb910aa-5473-4830-a630-d0075c369253,23,Female,Married,Illinois,62054,5000,0,11,Honda,Civic,4600,9959,"Backup Camera, ABS",1,fa608cb5-d88d-4700-ba80-45db8711f2d5,Active,09-03-2023,08-03-2024,,28,Liability,250,2,1,0,0,Auto-Pay,Annually,ACH,4,2593.31,5.93,3,0,0,0,0,0,,,,0,,,0.59,1,4,-0.34,0
27f15e94-c9e5-4153-a5ca-5bda6cfa6c79,49,Female,Married,Texas,77993,115000,1,6,Chevrolet,Impala,14880,12696,"Blind Spot Monitor, Lane Assist",1,715beab0-4980-498d-9c21-53acec092a06,Cancelled,30-03-2022,30-03-2023,27-12-2024,33,Collision,1000,2,1,0,0,Manual,Quarterly,Card,3,1107.26,5,0,0,1,0,4,0,17,Theft,Approved,4663.08,64,24,0.04,7,3,-0.51,1
b7cf87cb-d58e-413b-a340-f7f35b12a7ee,27,Male,Divorced,Texas,78795,62000,0,11,Chevrolet,Malibu,4800,8013,"Lane Assist, ABS",1,19f05a18-a998-49f9-9d7f-123df774c8db,Active,18-12-2015,17-12-2016,,116,Liability,1000,2,2,0,0,EFT,Annually,ACH,3,2244.33,5.09,3,0,1,0,0,0,,,,0,,,0.41,3,4,-0.62,0
7eeb07f7-c12d-4df9-bb08-9fea7a828466,58,Other,Single,Florida,33282,47000,1,8,Chevrolet,Malibu,7680,17178,"Airbags, ABS",0,8d8a8604-f534-402d-a638-ba5c088f319c,Active,27-01-2020,26-01-2021,,66,Liability,1000,2,1,0,0,EFT,Annually,ACH,4,1110.97,9.23,3,0,0,0,5,0,37,Theft,Approved,12720.42,30,83,0.3,8,0,0.75,0
f3ec69d0-8b18-4da4-9333-b4d42714a556,61,Other,Divorced,New York,11154,40000,0,12,Honda,CR-V,5800,14357,"Airbags, Backup Camera",0,26e9776f-5b87-47fb-9458-2e0d654b3429,Active,14-04-2017,14-04-2018,,100,Liability,1000,1,2,1,0,Auto-Pay,Monthly,Card,3,2858.85,2.14,3,0,0,0,4,2,47,Theft,Approved,12200.04,14,84,0.75,0,3,-0.74,0
fc43822b-4f40-4764-ac83-98278d1725a2,19,Female,Divorced,Texas,76735,14000,0,15,Nissan,Altima,5000,15796,"ABS, Backup Camera",0,1fec0a5f-1ba4-44d5-8216-a531d5246a3b,Cancelled,04-05-2022,04-05-2023,21-12-2024,32,Liability,250,2,1,0,0,Manual,Quarterly,ACH,4,1840.58,20.11,2,0,1,0,4,2,48,Theft,Approved,11739.62,40,78,0.95,1,4,-0.65,1
7266d3f6-4fa3-4851-b10a-e9b5b6cc7753,36,Female,Single,Florida,32171,66000,0,15,Ford,Focus,4000,7977,"Airbags, Lane Assist",1,290227d5-b74a-4861-a26f-6f5183ff4a51,Cancelled,13-10-2015,12-10-2016,11-01-2022,76,Liability,250,2,2,0,0,Auto-Pay,Quarterly,Card,4,1445.04,16.06,1,0,0,0,2,1,10,Collision,Approved,3213.71,25,74,0.89,9,3,-0.44,1
dcb7835d-da34-45c6-8b39-91b3a17f600f,45,Female,Married,Texas,79140,128000,0,10,Chevrolet,Equinox,5200,9939,"ABS, Lane Assist",0,09e7883e-ed5a-4c5f-b702-cadfc2a643c1,Active,05-11-2023,04-11-2024,,20,Liability,250,1,2,0,0,Manual,Quarterly,Card,2,2314.99,2.78,2,0,0,0,5,2,57,Collision,Declined,0,36,23,0.87,4,1,-0.02,0
acacd5a9-4de9-45fe-9e26-64bf4eff6587,24,Female,Divorced,Pennsylvania,17955,8000,0,12,Honda,Accord,5400,17498,"Blind Spot Monitor, Backup Camera",0,8e5c6efe-381a-4238-8b38-4d29cd81bbc6,Active,04-12-2023,03-12-2024,,19,Liability,250,1,2,0,0,Manual,Monthly,Card,2,2229.29,0,2,0,1,0,0,0,,,,0,,,0.54,9,2,0.29,0
1fda7b2f-14aa-4714-84db-3bdecc3d6820,56,Male,Divorced,Florida,33170,107000,0,2,Honda,Accord,21600,10631,"Airbags, Lane Assist",1,7b3ec3df-4944-4b2c-85da-ccf3242191e1,Cancelled,08-09-2024,08-09-2025,12-06-2030,70,Comprehensive,1000,2,1,1,0,Manual,Quarterly,Card,3,2351.78,17.45,3,0,1,0,0,0,,,,0,,,0.91,2,1,0.09,1
4a878fb5-3102-4dad-abf3-16060068e9d3,36,Male,Divorced,Illinois,60226,60000,0,9,Toyota,RAV4,7200,13875,"Backup Camera, Blind Spot Monitor",0,c1d094fb-51dc-43f6-be5d-af5838b4e25f,Active,23-09-2015,22-09-2016,,119,Liability,250,2,2,0,0,Auto-Pay,Quarterly,Card,4,2684.92,3.32,3,0,0,0,0,0,,,,0,,,0.53,5,3,-0.64,0
bc9a8d3b-a875-4057-9246-71d9432cc1f0,35,Female,Divorced,Florida,32078,119000,0,10,Nissan,Sentra,4000,15110,"Airbags, Lane Assist",1,6445c783-0dfb-49b0-aa6f-eca8c0567f2d,Cancelled,01-06-2025,01-06-2026,02-06-2026,12,Liability,250,2,2,0,0,Auto-Pay,Annually,ACH,0,1518.45,5.44,1,0,0,0,4,0,23,Theft,Declined,0,32,12,0.11,6,4,-0.92,1
b3eb5e14-b119-4e84-ae0d-36e786b6554e,44,Female,Single,California,94986,189000,0,13,Nissan,Rogue,5400,16481,"Blind Spot Monitor, Lane Assist",0,fed4d63a-36e0-452a-8a2a-ceee2aaf39b9,Active,18-02-2021,18-02-2022,,53,Liability,1000,2,2,1,0,Manual,Annually,ACH,3,2441.34,3.03,0,0,1,0,4,1,6,Theft,Approved,5353.78,53,35,0.13,2,0,0.63,0
3d8d8af1-02e7-4f58-89c5-cb0d0112f777,58,Male,Divorced,Illinois,62399,113000,0,1,Honda,CR-V,25520,19642,"Airbags, ABS",1,291d63f4-5244-489f-aa34-962a60405ab4,Active,11-06-2021,11-06-2022,,49,Comprehensive,1000,2,2,0,0,Manual,Monthly,ACH,3,2012.74,0,2,0,1,0,4,2,3,Collision,Declined,0,19,17,0.27,3,3,-0.78,0
b8b04c16-7c15-4d09-ac4d-ce9da9588d4b,27,Other,Single,Pennsylvania,17232,126000,0,10,Toyota,RAV4,6000,18324,"ABS, Blind Spot Monitor",1,047bb628-874e-409e-815d-de9bac884ae8,Active,15-11-2019,14-11-2020,,68,Liability,1000,2,2,0,1,Manual,Annually,ACH,3,2938.63,0,0,0,0,0,2,0,55,Theft,Closed,849.62,3,92,0.75,2,0,0.52,0
3c41d839-d005-40eb-8db8-26006af4d5f1,31,Male,Married,Illinois,61119,86000,0,3,Toyota,Corolla,15840,19013,"Lane Assist, Airbags",1,33fc8df0-22ef-40bc-8085-089fbe0dcdab,Active,06-10-2017,06-10-2018,,94,Collision,500,2,2,0,0,Auto-Pay,Monthly,Card,4,1036.32,8.88,2,0,0,0,0,0,,,,0,,,0.66,9,0,0.89,0
13102b58-bf1a-4700-8161-c75dce90c498,58,Female,Single,Texas,76796,130000,0,4,Toyota,Corolla,14080,8343,"Lane Assist, Backup Camera",1,ecb2838b-afd3-4635-a782-8338de4b0fed,Active,11-05-2022,11-05-2023,,38,Collision,1000,2,1,0,0,EFT,Annually,ACH,4,1232.81,7.57,3,0,1,0,5,1,14,Theft,Declined,0,37,26,0.18,1,3,-0.79,0
97939451-4292-4fda-b22e-5bda8e85c8f5,32,Male,Divorced,Illinois,61690,125000,1,9,Ford,F-150,8400,8081,"Airbags, ABS",1,e16fceb5-258c-4949-b80b-bce7dd9ecdaa,Cancelled,19-03-2016,19-03-2017,25-12-2020,58,Liability,250,2,2,0,0,Manual,Annually,Card,3,1143.75,19.37,1,0,1,1,2,1,15,Theft,Approved,8914.82,86,36,0.64,2,1,0.07,1
9c9895ac-9709-470c-9a58-7e8a4e5cd052,26,Other,Divorced,California,93177,90000,0,7,Ford,Escape,10800,12588,"Backup Camera, ABS",1,022c1621-1115-4842-aefb-f6ae3c38748b,Active,10-05-2022,10-05-2023,,38,Collision,500,2,1,0,0,EFT,Annually,ACH,3,2138.13,5.86,2,0,0,0,1,1,4,Theft,Approved,3945.41,8,89,0.49,1,1,0.23,0
f9a1ff30-1c90-4abc-a0ca-ffee9bc224f3,45,Other,Single,New York,12844,75000,0,2,Toyota,Corolla,17600,5703,"Airbags, ABS",1,ce0730de-9100-48d2-8903-bd4185a671cb,Active,11-12-2019,10-12-2020,,67,Collision,500,1,1,0,0,Manual,Annually,ACH,3,2638.96,4.89,1,0,1,0,0,0,,,,0,,,0.43,2,4,-0.69,0
4d4c9fd5-e97d-4d67-a80b-dcf6267901c4,40,Other,Married,California,92772,175000,0,15,Chevrolet,Malibu,4800,7348,"ABS, Airbags",1,59ea69c0-57b9-420b-a5e2-0b9e8d9ddffa,Active,10-02-2020,09-02-2021,,65,Liability,250,1,1,0,0,Auto-Pay,Quarterly,Card,3,1203.87,4.1,1,0,1,1,5,2,17,Collision,Closed,12708.64,45,97,0.67,5,1,0.01,0
caa444f4-9cab-43ad-854b-acf39ab0a493,28,Female,Single,Florida,33800,85000,0,12,Honda,Civic,4600,11301,"ABS, Backup Camera",1,9ab033d5-ced1-4802-b7b6-df9f5125eae6,Active,11-03-2024,11-03-2025,,15,Liability,250,1,1,0,1,Manual,Monthly,ACH,0,2176.62,11.45,1,0,0,0,4,0,50,Theft,Approved,5547.02,21,65,0.82,2,0,0.95,0
a723e711-60a6-4198-b077-9347eefe8e3a,56,Other,Single,New York,13672,68000,0,8,Honda,CR-V,9280,9342,"ABS, Blind Spot Monitor",1,84ef6cf4-4e10-4cf9-974f-4c2451ce1156,Active,09-09-2023,08-09-2024,,22,Liability,250,1,1,0,0,Manual,Quarterly,ACH,2,1501.78,0,2,0,0,0,3,2,49,Weather,Closed,3464.77,77,51,0.26,2,4,-0.75,0
09badc58-202a-4570-b3c7-74d52117540b,19,Other,Single,Pennsylvania,15149,5000,0,14,Toyota,Camry,5600,13168,"Lane Assist, Backup Camera",1,88c0511d-decf-464b-a16e-a209a09fc0d4,Cancelled,04-06-2016,04-06-2017,16-09-2021,64,Liability,500,1,1,0,0,Auto-Pay,Annually,Card,4,1016.47,13.88,3,0,1,0,3,1,13,Collision,Approved,3770.91,86,40,0.2,1,4,-0.56,1
92d84139-58c5-42d3-8f22-78cc040cd5d4,45,Female,Divorced,Texas,77223,77000,0,15,Chevrolet,Impala,6200,19119,"ABS, Backup Camera",1,47b422f3-b76b-4a5c-8c0f-c06d04b2e833,Active,03-06-2019,02-06-2020,,74,Liability,1000,2,1,1,0,Manual,Annually,Card,3,1564.73,6.41,3,0,0,0,0,0,,,,0,,,0.45,4,4,-0.32,0
7304a2f5-6d9f-4bdd-8505-6b6ebc8595a4,34,Female,Married,Florida,34956,160000,1,12,Ford,F-150,7000,15080,"Backup Camera, Blind Spot Monitor",1,a886f820-36e3-4fb9-9ebf-fc1a023e49b6,Cancelled,14-04-2025,14-04-2026,15-05-2026,13,Liability,250,1,2,0,0,Auto-Pay,Monthly,ACH,2,2205.82,7.69,1,0,0,0,4,0,30,Collision,Closed,9716.51,34,76,0.74,9,2,-0.39,1
f3147c38-f287-435c-8974-153d0ee76486,18,Female,Divorced,Texas,78178,8000,0,11,Toyota,Camry,5600,17743,"Blind Spot Monitor, Airbags",1,80386daa-78d7-4378-9af3-7cad38afc535,Active,04-01-2021,04-01-2022,,54,Liability,250,2,2,0,0,Manual,Quarterly,ACH,3,1766.13,7.16,2,0,0,0,3,2,7,Theft,Closed,6850,67,38,0.59,6,1,-0.2,0
fd2e4528-b458-4eb9-8a83-131ef108340d,25,Male,Single,Texas,78573,78000,0,6,Nissan,Sentra,9600,7779,"Blind Spot Monitor, ABS",1,40559f01-f9c7-4d86-b177-e4126696ea53,Active,15-05-2020,15-05-2021,,62,Liability,500,2,2,0,0,Manual,Monthly,Card,3,2516.91,0,3,0,0,0,5,0,51,Theft,Closed,14729.97,78,50,0.87,1,1,0.2,0
2ea491e9-14ad-4cf0-9e1f-5e10074de86a,53,Other,Divorced,Texas,79101,92000,0,9,Ford,Escape,6480,8069,"Lane Assist, Blind Spot Monitor",0,01f900bb-841c-4d98-9e0f-5a91d2aed424,Active,13-09-2015,12-09-2016,,119,Liability,1000,2,1,0,0,Manual,Quarterly,ACH,3,1761.17,1.65,2,0,1,1,5,1,19,Theft,Declined,0,88,13,0.45,7,1,-0.19,0
5070a19f-483f-4b0e-b2dc-40cfe3cbbf45,53,Female,Divorced,California,94213,134000,0,12,Honda,Civic,4600,6320,"Airbags, Blind Spot Monitor",1,cdfbe741-86ff-4b32-b64e-57fd7722f7b1,Cancelled,30-04-2020,30-04-2021,16-02-2021,9,Liability,500,2,2,0,0,EFT,Quarterly,Card,1,1849.14,0,0,0,0,0,0,0,,,,0,,,0.68,7,4,-0.62,1
992ee45e-5ef0-4562-8261-c55f922565f6,29,Male,Married,Florida,32787,129000,0,3,Chevrolet,Impala,22320,13499,"Backup Camera, Airbags",1,e3f1f7aa-67ef-4c4b-9825-782cb1e11253,Cancelled,11-05-2023,10-05-2024,05-10-2023,4,Comprehensive,1000,2,2,0,0,EFT,Quarterly,Card,0,1751.41,0,3,0,0,0,0,0,,,,0,,,0.68,4,4,-0.84,1
aa01eb3e-2462-4590-9d09-778580e1a988,51,Female,Divorced,Pennsylvania,18453,69000,0,9,Toyota,Camry,6720,10153,"Airbags, Blind Spot Monitor",1,6381ca7d-9e9b-4240-a090-b44d7ea04ff7,Active,15-04-2022,15-04-2023,,39,Liability,250,1,1,0,0,Auto-Pay,Monthly,Card,3,2254.75,4.85,0,0,1,1,0,0,,,,0,,,0.42,7,3,-0.26,0
05ff7b99-9888-4e76-920a-8f8fc557dc90,31,Female,Single,Florida,32739,221000,0,15,Honda,Civic,4600,19619,"Lane Assist, Blind Spot Monitor",0,e2d6ea2e-1484-46ce-bf22-f0926ad053d8,Active,28-11-2016,28-11-2017,,104,Liability,1000,2,1,0,0,Auto-Pay,Annually,ACH,3,2652.73,6.98,0,0,1,0,1,0,52,Weather,Approved,1960.06,14,79,0.13,6,3,-0.26,0
850b39e0-1412-4c8e-bd41-1ce6f78107a5,45,Female,Divorced,Texas,78655,92000,0,13,Nissan,Sentra,4000,9403,"Backup Camera, Airbags",1,f7c76c90-3a33-4d22-b861-0d502798c685,Active,06-03-2023,05-03-2024,,28,Liability,250,1,2,0,1,EFT,Annually,ACH,4,2715.18,0.52,0,0,1,0,4,0,28,Collision,Approved,12519.01,13,74,0.29,1,4,-0.45,0
1fe88d75-2048-4f89-8e6d-f18deb96605f,38,Male,Divorced,Illinois,62094,56000,0,6,Ford,Escape,12960,5302,"ABS, Backup Camera",1,47f11fff-0692-4d1c-a1be-eb8b05914df7,Active,26-08-2015,25-08-2016,,119,Collision,1000,2,2,1,1,EFT,Monthly,ACH,3,2092.05,7.87,1,0,1,1,3,0,40,Weather,Closed,6279.7,51,43,0.5,6,0,1,0
3223b2eb-f132-41dd-a185-ab93eed50d0f,53,Male,Married,Florida,32126,175000,0,3,Ford,Escape,19440,13913,"Lane Assist, Backup Camera",1,16a6f15a-d8f6-426b-a250-df5734f594dd,Active,30-01-2016,29-01-2017,,114,Comprehensive,1000,2,2,0,1,Manual,Quarterly,ACH,3,2862.26,0,3,0,0,0,5,2,48,Weather,Closed,2545.37,71,52,0.2,9,4,-0.5,0
1c54808a-fd12-4c29-8608-8dc8080fc553,41,Male,Married,New York,13627,69000,0,3,Honda,CR-V,20880,12179,"Airbags, Backup Camera",1,91cfd25d-98b9-41c4-9eca-f692addfead1,Active,08-05-2017,08-05-2018,,99,Comprehensive,250,1,2,0,0,Manual,Quarterly,Card,3,2566.2,0,3,0,0,0,4,2,5,Theft,Closed,9857.3,4,98,0.87,6,1,0.12,0
b7033d3f-efc8-4246-8ea9-a106aa0aeb60,38,Other,Single,California,95263,86000,0,10,Chevrolet,Equinox,5200,15757,"Backup Camera, Lane Assist",1,d047b1e9-17a0-442f-acde-74112919fda7,Cancelled,23-12-2015,22-12-2016,01-07-2020,55,Liability,500,2,1,0,0,Manual,Quarterly,Card,4,2358.26,21.1,2,0,1,1,1,0,14,Weather,Declined,0,72,20,0.89,9,0,0.1,1
306ce72e-67c7-4c43-a950-0368cc52e640,52,Female,Divorced,California,93696,62000,0,4,Chevrolet,Malibu,15360,11212,"ABS, Lane Assist",1,a05d6441-b971-4930-827e-09207d61fada,Active,05-12-2018,05-12-2019,,80,Collision,250,1,2,0,0,Manual,Annually,Card,3,1573.32,15.07,0,0,0,0,2,0,35,Collision,Declined,0,57,27,0.53,7,3,-0.5,0
cc49da55-b34b-4f23-aa54-cb5cd418d564,33,Female,Single,Illinois,62206,133000,0,13,Nissan,Rogue,5400,11810,"Lane Assist, Blind Spot Monitor",0,3469e280-998a-4d80-bcd2-01db61eeca54,Cancelled,11-08-2016,11-08-2017,15-01-2020,41,Liability,500,1,1,1,0,EFT,Annually,Card,4,1641.76,21.84,0,0,0,0,3,1,34,Collision,Approved,3618.54,30,72,0.9,9,0,0.65,1
a9e76f5f-63f3-4731-a412-6c05021afc6a,40,Female,Married,Illinois,62271,66000,0,11,Honda,Civic,4600,13102,"Backup Camera, Blind Spot Monitor",1,da2b6a6b-9845-42f5-aebc-af4dbf05558e,Active,26-01-2016,25-01-2017,,114,Liability,1000,2,1,0,0,EFT,Monthly,ACH,3,1724.46,4.55,3,0,0,0,5,2,27,Weather,Closed,6276.91,30,91,0.42,1,0,0.64,0
419b090c-eece-48f0-85cf-cee617c6b1de,27,Other,Married,Texas,79610,61000,0,11,Chevrolet,Equinox,5200,11473,"Lane Assist, ABS",1,261a0ad9-9ae1-443c-beb8-63c176038f53,Active,18-01-2020,17-01-2021,,66,Liability,500,1,2,0,1,Auto-Pay,Quarterly,ACH,3,1290.18,7.18,3,0,1,0,3,0,52,Weather,Approved,14799.61,1,99,0.61,0,1,0.08,0
b04df246-426e-4f6c-bdb9-2cd3d6a6661f,55,Female,Divorced,Texas,75703,146000,0,1,Chevrolet,Impala,27280,19093,"ABS, Backup Camera",1,45a36062-62b9-4a96-bb0d-32e7dc7f7fd5,Active,17-06-2019,16-06-2020,,73,Comprehensive,1000,1,1,0,0,Manual,Quarterly,Card,3,2627.65,9.01,3,0,0,0,3,2,49,Weather,Approved,13431.17,21,100,0.42,5,2,0.29,0
36a5fc9d-503b-40d9-9e0c-6397b94dac7c,42,Other,Single,Florida,34299,69000,0,2,Ford,Focus,16000,18721,"Airbags, Blind Spot Monitor",1,35f53ab0-d2fe-4f6a-8d36-8d3dceb2deb7,Active,25-10-2016,25-10-2017,,105,Collision,500,1,1,0,0,EFT,Annually,Card,4,2068.2,2.22,3,0,0,0,1,0,8,Theft,Closed,11354.47,9,80,0.04,2,1,0.33,0
7ce3fd45-2ad4-4f9b-83df-1eb67b075ecc,32,Female,Divorced,New York,14371,113000,0,3,Nissan,Rogue,19440,7656,"Backup Camera, Lane Assist",1,3b5ff6c4-67d4-4912-b788-8f900cd615f4,Active,25-03-2020,25-03-2021,,64,Comprehensive,250,2,2,1,0,Auto-Pay,Monthly,Card,4,2940.38,2.67,1,0,1,1,4,2,47,Weather,Closed,2045.98,71,60,0.38,0,1,0.07,0
1ab6225b-093e-4978-84ec-62bd3ea522a5,48,Female,Single,California,94836,69000,0,14,Nissan,Altima,5000,11099,"Airbags, Lane Assist",1,d745c37b-ba93-4c7c-b780-d5b6a59753c3,Active,11-10-2016,11-10-2017,,106,Liability,1000,1,1,0,1,EFT,Monthly,ACH,3,2390.81,0.82,3,0,0,0,1,0,12,Collision,Approved,8796.13,84,47,0.62,8,2,-0.11,0
095cb1b8-89d3-4e8f-ba50-47d2cf0573e0,18,Male,Single,Illinois,60391,14000,0,4,Chevrolet,Impala,19840,16750,"Blind Spot Monitor, Backup Camera",1,08089298-4c66-490b-923d-5199e4b71c3f,Active,10-09-2018,10-09-2019,,82,Comprehensive,500,2,1,0,1,EFT,Monthly,Card,4,1644.67,0,0,0,1,1,2,0,0,Weather,Declined,0,65,15,0.58,8,0,0.58,0
c7c1cccb-c66b-4ab9-aea6-f4c616a0f106,34,Other,Single,California,94320,71000,0,11,Chevrolet,Impala,6200,18636,"Blind Spot Monitor, Backup Camera",1,a862bd40-763f-4f8f-95e6-3c2874f3c95e,Cancelled,30-08-2015,29-08-2016,18-04-2018,32,Liability,500,2,1,1,0,Auto-Pay,Monthly,ACH,3,1665.3,11,3,0,0,0,2,0,46,Theft,Approved,6759.89,72,35,0.31,4,1,-0.56,1
35393513-b308-4448-a79b-afc66f60ff4e,61,Other,Married,New York,12005,46000,0,13,Ford,Focus,4000,11472,"Backup Camera, Blind Spot Monitor",1,5b4d9168-68c7-443f-ae5d-b2f5f89758e2,Active,11-01-2020,10-01-2021,,66,Liability,1000,1,1,0,1,Auto-Pay,Annually,ACH,3,2715.91,5.16,2,0,0,0,3,1,2,Theft,Approved,10713.88,20,96,0.45,9,0,0.87,0
73b34137-a243-4743-aa87-ae3c72d39fd1,44,Female,Single,Texas,77109,123000,1,1,Toyota,Corolla,19360,14494,"Airbags, Backup Camera",1,1476334d-488e-4b31-b3c2-6f33282cb2e6,Active,13-08-2020,13-08-2021,,59,Comprehensive,500,1,2,0,0,Manual,Annually,Card,4,1790.15,2.68,2,0,0,0,5,0,1,Weather,Closed,8880.27,4,88,0.22,8,4,-0.37,0
00dc50ef-ca84-47f5-92f2-1993eb4a3b22,64,Female,Divorced,Illinois,62484,30000,0,12,Ford,Escape,5400,9822,"Blind Spot Monitor, Lane Assist",1,7a52e02e-cf12-4b7c-9656-cb569a257ad2,Active,04-02-2020,03-02-2021,,65,Liability,1000,2,2,1,0,Auto-Pay,Annually,Card,4,2140.92,0,1,0,0,0,4,1,38,Collision,Approved,3233.08,87,42,0.74,6,1,-0.03,0
dfa1954c-eeb5-43b7-b311-010331522a2b,37,Male,Divorced,Illinois,62784,233000,1,2,Ford,Focus,16000,12807,"Lane Assist, Backup Camera",1,9c3cd089-4ebe-4546-bfa8-8978ddf720d4,Active,18-12-2015,17-12-2016,,116,Collision,500,2,1,1,0,Auto-Pay,Quarterly,Card,3,1186.66,9.64,1,0,0,0,0,0,,,,0,,,0.12,7,2,0.48,0
5121d3cb-e4c8-48f4-a6f9-da6a449899ea,19,Female,Married,Pennsylvania,18212,15000,0,14,Ford,Escape,5400,12446,"Backup Camera, Airbags",1,42072721-ffd3-4513-988b-a79863e29f01,Active,28-04-2019,27-04-2020,,75,Liability,500,1,2,0,0,Auto-Pay,Monthly,ACH,4,2584.43,6.12,2,0,1,0,0,0,,,,0,,,0.47,9,4,-0.45,0
062e1519-a4bc-40b4-b326-d1a3643f1fc7,58,Other,Married,New York,10591,102000,0,11,Honda,Civic,4600,7568,"Airbags, Backup Camera",0,e7083999-f877-444a-be33-5981b71d8638,Cancelled,03-10-2021,03-10-2022,16-04-2027,67,Liability,500,1,1,0,0,Auto-Pay,Monthly,Card,4,2873.55,13.38,1,0,0,0,0,0,,,,0,,,0.4,4,3,-1,1
38300d16-eb4d-4266-b1bd-94db6b908f3b,20,Male,Single,Florida,32261,12000,0,12,Toyota,RAV4,6000,11679,"ABS, Lane Assist",0,9f0273b7-beb7-4320-b281-567839eb1155,Active,09-07-2022,09-07-2023,,36,Liability,250,1,2,0,0,Manual,Quarterly,ACH,4,1998.42,11.68,2,0,1,0,0,0,,,,0,,,0.96,2,3,-0.26,0
ae4046fe-7721-4eee-b278-ea4e33138ce9,54,Female,Divorced,New York,14902,126000,0,14,Ford,F-150,7000,18492,"Lane Assist, Backup Camera",1,0e677585-b0de-4b57-bb73-78254441ab4f,Active,08-12-2016,08-12-2017,,104,Liability,250,1,2,1,0,EFT,Monthly,Card,4,1455.03,4.05,2,0,0,0,4,0,48,Theft,Declined,0,48,27,0.32,7,3,-0.65,0
34f85682-ebed-4ec3-acd4-bb526a293826,39,Male,Single,Texas,78203,82000,0,9,Toyota,Corolla,5280,15291,"Lane Assist, Airbags",0,5552e406-8505-47a4-b831-b811128de66c,Active,15-09-2021,15-09-2022,,46,Liability,1000,2,1,0,0,EFT,Monthly,ACH,4,2131.13,0.57,3,0,0,0,4,0,39,Collision,Approved,10713.6,42,69,0.72,1,3,-0.72,0
b8304a9d-d1d4-4d3c-87e1-3422e2b9ea58,44,Other,Single,Illinois,61921,88000,0,10,Ford,F-150,7000,11335,"Blind Spot Monitor, Backup Camera",0,5110c3d1-2b19-415c-8176-a565bc620603,Active,21-05-2016,21-05-2017,,111,Liability,500,1,2,0,0,Auto-Pay,Monthly,Card,4,1235.11,6.13,0,0,1,1,5,0,52,Weather,Approved,7909.57,29,61,0.75,0,4,-0.29,0
36c35985-9e92-47e3-bef7-cded407d195c,23,Male,Married,Texas,76120,10000,0,4,Ford,F-150,22400,14468,"Airbags, ABS",1,48669d20-f596-424f-b37a-2efec73230ac,Active,17-11-2020,17-11-2021,,56,Comprehensive,1000,1,2,0,0,Manual,Annually,ACH,4,1774.31,6.13,0,0,1,1,3,2,27,Collision,Declined,0,17,21,0.97,2,0,0.96,0
