Customer_ID,Customer_Age,Gender,Marital_Status,State,Postal_Code,Income,Address_Change_Flag,Vehicle_Age,Vehicle_Make,Vehicle_Model,Vehicle_Value,Annual_Mileage_Estimate,Safety_Features,VIN_Validated,Policy_Number,Policy_Status,Policy_Effective_Date,Policy_Expiry_Date,Policy_Cancellation_Date,Policy_Tenure_Months,Coverage_Type,Deductibles,Number_of_Drivers,Number_of_Vehicles,Has_Multi_Policy,Loyalty_Program_Enrollment,Billing_Method,Billing_Frequency,Payment_Method,Discount_Count,Premium_Amount,Premium_Change_Percent_Last_Renewal,Late_Payment_Count,Auto_Renew_Enabled,Retention_Offer_Sent,Retention_Offer_Accepted,Claims_Count_Lifetime,At_Fault_Accident_Count,Time_Since_Last_Claim,Claim_Type,Claim_Outcome,Total_Claim_Payout_Amount,Claim_Closed_Date,Avg_Claim_Resolution_Days,Claim_Satisfaction_Score,Interaction_Score,NPS,Complaint_Count,Sentiment_Score,Churned
c22b0c12-77ed-4aa8-9674-82db504b6939,31,Other,Married,California,91516,110000,1,5,Nissan,Altima,14000,14473,"Backup Camera, Lane Assist",1,b095b4dd-78c9-4538-b0e9-66daf906e1ef,Active,23-12-2023,22-12-2024,,18,Collision,250,1,2,0,1,Manual,Quarterly,Card,1,1103.76,7.21,2,0,1,0,3,0,16,Weather,Declined,0,30-01-2025,2,13,0.51,0,4,-0.42,0
80b351fa-90eb-4317-b18f-182bd9b4c671,54,Other,Divorced,New York,11908,74000,0,1,Honda,CR-V,25520,12254,"Blind Spot Monitor, Airbags",1,42363561-56cd-47e1-99aa-2815afca2e5b,Active,28-09-2021,28-09-2022,,45,Medical,1000,2,2,1,0,Manual,Monthly,Card,3,2141.71,10.47,3,0,0,0,0,0,,,,0,,,,0.42,0,0,0.88,0
fa8da830-cae1-41e6-ad82-e74260f92657,40,Male,Single,Texas,76583,130000,1,2,Chevrolet,Malibu,19200,19841,"Lane Assist, Backup Camera",1,fd0ab2ce-58fc-47be-8a01-7f3f42c8132b,Active,02-05-2022,02-05-2023,,38,Medical,500,2,1,0,1,Manual,Monthly,ACH,4,1412.1,8.84,1,0,0,0,4,0,6,Theft,Approved,11458.97,19-04-2025,34,94,0.77,7,4,-0.28,0
226abc65-01f8-402f-909c-0732f5b100d5,38,Male,Single,Illinois,61459,111000,0,7,Ford,Focus,8000,13112,"ABS, Airbags",1,31f0c88a-1eb3-4617-8ca8-5e0fc12c64cb,Active,21-11-2020,21-11-2021,,56,Liability,500,2,1,0,0,Manual,Quarterly,Card,3,2289.81,4.82,3,0,1,1,4,1,32,Theft,Closed,8032.78,06-05-2025,15,84,0.55,7,0,0.82,0
6331a402-5c4e-4c27-a1b4-4fc85b2e6496,33,Male,Single,New York,11490,61000,0,2,Nissan,Sentra,16000,6613,"Lane Assist, Blind Spot Monitor",1,b7d5edb0-f376-4ee6-b400-e581ac7fc87b,Active,18-11-2021,18-11-2022,,44,Medical,1000,1,2,0,0,EFT,Monthly,ACH,3,2374.74,0.08,0,0,0,0,0,0,,,,0,,,,0.64,7,1,-0.06,0
25f563f7-9433-411f-abb0-e938cb8ee49c,54,Female,Divorced,Illinois,60710,164000,0,0,Toyota,RAV4,26400,17833,"ABS, Backup Camera",1,5299d940-9e63-42ec-9f6f-4d764b5f4816,Active,13-02-2021,13-02-2022,,53,Medical,1000,2,1,0,0,Auto-Pay,Monthly,Card,3,2249.88,3.28,2,0,1,0,3,0,4,Weather,Approved,11966.21,07-12-2024,85,49,0.58,4,1,-0.08,0
98f9db95-843b-485e-b184-94127f5200ea,45,Female,Divorced,Pennsylvania,15145,107000,0,12,Toyota,RAV4,6000,7243,"Backup Camera, Airbags",0,13fb6226-9532-43f2-9e18-60f7783f1941,Cancelled,02-07-2022,02-07-2023,21-07-2026,49,Liability,500,2,2,0,0,Auto-Pay,Monthly,Card,3,1916.57,17.21,1,0,0,0,5,1,51,Collision,Declined,0,24-01-2025,23,7,0.71,1,3,-0.82,1
15efd940-a6cf-4ece-a68b-74c9ce3dcbf7,27,Female,Divorced,Pennsylvania,19229,88000,1,9,Toyota,Camry,6720,19017,"Backup Camera, Blind Spot Monitor",1,3299a028-2b05-496d-9256-4f9096244a39,Active,20-12-2023,19-12-2024,,18,Liability,1000,2,2,0,0,Auto-Pay,Quarterly,ACH,0,1043.48,8.24,1,0,0,0,1,0,27,Theft,Declined,0,07-05-2025,81,22,0.95,1,0,0.4,0
4cf628df-ca6c-4f57-8a71-4338a182e237,33,Female,Divorced,Texas,77467,144000,0,0,Ford,Focus,17600,13638,"Backup Camera, Lane Assist",1,08bc0890-ab50-4c7f-824d-5712a9356caa,Cancelled,31-05-2021,31-05-2022,21-10-2023,29,Medical,1000,2,1,1,0,EFT,Quarterly,Card,4,1615.45,16.6,2,0,0,0,5,0,23,Theft,Closed,14191.33,03-03-2025,39,77,0.74,9,1,-0.38,1
751b69c4-a9d1-4ae2-bd97-bfdd46152984,40,Female,Married,New York,13301,128000,0,8,Toyota,RAV4,9600,16652,"ABS, Airbags",1,89046ec3-ec65-49e8-a8a0-1ab5b826604d,Active,12-09-2020,12-09-2021,,58,Liability,500,1,1,1,1,Auto-Pay,Monthly,ACH,3,2445.22,6.16,0,0,0,0,0,0,,,,0,,,,0.38,9,4,-0.6,0
684e2213-a162-4b80-975c-dbf9f442687c,39,Female,Single,New York,11389,138000,0,5,Chevrolet,Equinox,14560,18478,"Backup Camera, Blind Spot Monitor",1,f491e952-7f45-402c-9566-abdadb68c6f1,Active,29-07-2020,29-07-2021,,60,Collision,1000,2,1,0,0,Manual,Quarterly,Card,3,1975.75,7.62,0,0,0,0,0,0,,,,0,,,,0.81,9,3,-0.34,0
52e36b07-32c7-445b-b9cb-3bac96067286,44,Other,Single,Illinois,60664,87000,0,10,Chevrolet,Impala,6200,8841,"ABS, Airbags",1,6ec7ab5d-a443-4c34-997e-3b70b96a418c,Active,04-08-2021,04-08-2022,,47,Liability,1000,1,2,0,1,Manual,Annually,ACH,4,1531.22,16.48,0,0,1,1,1,0,37,Theft,Declined,0,13-11-2024,47,25,0.96,2,3,-0.21,0
d2b04c99-709e-4c38-8bbd-794f62b15aac,46,Other,Divorced,Texas,79260,96000,0,3,Ford,F-150,25200,9676,"Airbags, Backup Camera",1,57342bfd-cfa4-4674-8188-145c87f05d11,Active,21-05-2024,21-05-2025,,13,Medical,500,2,2,0,0,Manual,Quarterly,Card,2,2378.52,16.6,1,0,0,0,5,1,40,Theft,Declined,0,26-02-2025,46,20,0.06,0,2,-0.01,0
6dc53f60-645d-4192-97b3-0ad9532741b4,59,Male,Married,Texas,79771,82000,0,10,Ford,Focus,4000,15641,"Backup Camera, Airbags",1,0b3df07c-b6c4-4fdc-afc2-ba46e57b075d,Active,27-08-2021,27-08-2022,,46,Liability,250,2,1,0,0,Auto-Pay,Annually,ACH,3,2086.94,8.78,0,0,0,0,3,1,41,Weather,Declined,0,27-12-2024,68,21,0.85,0,4,-0.61,0
9e7fe28e-740a-490f-bd82-de3bb402bd6f,24,Female,Divorced,Florida,32644,13000,0,8,Nissan,Rogue,8640,18331,"Airbags, ABS",1,cda9a7e1-48fa-4c27-bfba-47e7d3050ac8,Active,03-01-2025,03-01-2026,,6,Liability,500,1,1,0,0,EFT,Quarterly,Card,0,1264.13,0,3,0,0,0,0,0,,,,0,,,,0.05,0,4,-0.78,0
92b02df1-36cf-4be7-ba13-cf1736fa14ab,26,Male,Divorced,California,92144,88000,1,11,Nissan,Sentra,4000,11655,"Blind Spot Monitor, Backup Camera",1,cbbb5408-a0e1-4f08-91cc-0aceee1ebd45,Active,03-01-2025,03-01-2026,,6,Liability,500,1,2,0,1,EFT,Quarterly,Card,0,1227.89,0,1,0,0,0,0,0,,,,0,,,,0.21,0,2,-0.32,0
48beb1ca-c9fb-42e6-8312-b1f39b1e3c33,39,Female,Single,New York,12912,52000,0,9,Toyota,Camry,6720,11048,"Blind Spot Monitor, Airbags",1,04569cfd-b204-472a-9b69-e8d8491c182b,Active,09-06-2024,09-06-2025,,13,Liability,500,1,2,0,0,EFT,Annually,ACH,1,1306.09,0,3,0,0,0,3,1,34,Weather,Declined,0,28-04-2025,3,30,0.91,0,2,-0.2,0
da0e2b5a-bc27-4f05-9a96-9515e8db9034,23,Other,Married,Pennsylvania,16159,6000,0,10,Ford,Focus,4000,9179,"Airbags, Lane Assist",0,bbd58ad8-bd79-4389-99d6-82096f8568c5,Active,21-03-2023,20-03-2024,,27,Liability,1000,2,1,0,0,EFT,Annually,ACH,3,1186.06,7.85,3,0,0,0,2,0,5,Weather,Approved,13542.07,05-03-2025,36,71,0.63,9,3,-0.65,0
fa866992-a318-4bc3-99c0-48311d8136ac,40,Other,Divorced,New York,14277,175000,0,15,Chevrolet,Impala,6200,12762,"Lane Assist, ABS",1,56ce4ab2-5e73-4319-8324-485ef118eaf1,Active,17-11-2022,17-11-2023,,32,Liability,250,1,1,0,0,EFT,Monthly,ACH,3,1828.96,1.3,2,0,1,1,5,0,58,Weather,Closed,3391.02,29-11-2024,37,86,0.69,7,3,-0.67,0
5bf08dac-bbda-4b41-a834-0a3e775c35ff,31,Female,Divorced,California,93959,245000,0,8,Toyota,Corolla,7040,7320,"Blind Spot Monitor, Backup Camera",0,db2efa2e-c2c2-4da9-af97-907044b96f6d,Active,13-11-2022,13-11-2023,,32,Liability,500,1,2,0,0,Manual,Annually,Card,4,1592.88,7.21,0,0,0,0,4,0,47,Theft,Closed,3684.48,01-07-2025,14,66,0.82,7,4,-0.31,0
677922ca-97ca-408c-aade-65cc233dd5be,32,Female,Single,Texas,78608,62000,0,14,Honda,Civic,4600,10067,"Lane Assist, ABS",1,594ae25a-7160-4c17-857a-5a2257e7acf3,Cancelled,04-03-2022,04-03-2023,04-07-2023,16,Liability,250,2,1,0,0,Manual,Quarterly,ACH,2,2287.36,10.52,2,0,1,0,3,0,7,Collision,Declined,0,22-04-2025,82,9,0.06,0,0,0.48,1
e5851c3e-fbdc-4997-a7ac-0d98d4b7eace,55,Other,Married,Pennsylvania,17252,141000,0,6,Honda,Accord,12960,17522,"Airbags, Backup Camera",1,921fdda0-2319-451e-baea-d1aa45da4cfc,Active,04-08-2020,04-08-2021,,59,Collision,250,2,1,0,0,Auto-Pay,Monthly,Card,3,1504.83,18.65,3,0,1,0,3,0,17,Theft,Declined,0,23-01-2025,7,13,0.62,2,2,-0.06,0
b99d34ad-072e-485b-ac0c-bb01eabb7fc7,22,Female,Divorced,Texas,76134,15000,0,10,Toyota,Camry,5600,11765,"Blind Spot Monitor, Backup Camera",1,9a2b18d6-606a-40a5-b70d-761c7c705616,Cancelled,23-03-2025,23-03-2026,10-03-2028,36,Liability,500,1,2,0,1,Manual,Monthly,Card,3,1924.72,12.32,3,0,1,0,5,2,2,Weather,Approved,6897.42,19-11-2024,33,74,0.06,7,4,-0.62,1
f689ef1b-13b3-4959-8046-cd851f5eaaa3,28,Other,Divorced,Florida,34623,81000,0,4,Ford,F-150,22400,14780,"Blind Spot Monitor, Airbags",1,46dafcfd-911d-4cdd-9286-fe2790d298fe,Active,25-12-2024,25-12-2025,,6,Medical,1000,2,1,1,0,Auto-Pay,Annually,ACH,1,2759.7,0,0,0,1,1,0,0,,,,0,,,,0.19,7,1,-0.32,0
bf0eea66-045c-489a-b059-4361874fc816,36,Male,Married,Florida,34856,133000,0,2,Nissan,Altima,20000,17383,"ABS, Backup Camera",1,8b14fbc3-a7bd-4569-9bd4-603204130182,Active,28-01-2025,28-01-2026,,5,Medical,500,2,2,0,1,EFT,Monthly,ACH,0,2418.59,0,3,0,1,1,0,0,,,,0,,,,0.08,7,1,-0.07,0
40ba3964-bdae-4965-886e-4ad33846bc78,44,Female,Divorced,Texas,78849,59000,0,15,Honda,Civic,4600,12686,"Lane Assist, ABS",1,bab5f1f3-96ae-4dc2-a7f1-874e719fb91e,Active,19-01-2025,19-01-2026,,5,Liability,500,2,2,0,0,Auto-Pay,Annually,ACH,2,2307.86,0,0,0,0,0,0,0,,,,0,,,,0.95,7,0,0.7,0
79d398ef-e467-41c4-b7b2-6666a19433ad,44,Female,Single,Illinois,62111,87000,0,5,Nissan,Sentra,11200,7517,"ABS, Backup Camera",1,4c24a804-5afc-43b8-b3da-a6be4641d2bb,Active,28-05-2021,28-05-2022,,49,Collision,250,2,2,0,0,Manual,Quarterly,Card,3,1188.48,8.79,1,0,0,0,5,0,11,Collision,Closed,8324.43,09-02-2025,27,78,0.16,9,2,-0.05,0
710a3fe9-0c9a-4b26-85c3-148f28e7d260,46,Female,Divorced,California,95103,129000,0,3,Ford,F-150,25200,9908,"Airbags, ABS",1,341d303f-0ff5-46fa-98a5-70aea3c6f9a9,Active,03-01-2025,03-01-2026,,6,Medical,500,1,1,0,0,Manual,Quarterly,ACH,0,1118.62,0,0,0,1,1,0,0,,,,0,,,,0.95,9,4,-0.42,0
d787dd4c-58c6-4e55-a66c-19ff97b5ad70,34,Other,Divorced,Illinois,60404,75000,0,11,Honda,CR-V,5800,15165,"Backup Camera, ABS",0,50bb726f-c8ef-4337-80dd-0cc380886e2b,Cancelled,31-05-2023,30-05-2024,21-06-2027,49,Liability,500,2,2,0,0,Manual,Annually,ACH,4,2247.26,10.6,3,0,1,1,4,1,22,Weather,Declined,0,16-02-2025,57,15,0.97,0,4,-0.65,1
7dc867bf-7238-4d20-a47d-0c1fe54a3674,31,Other,Divorced,Illinois,62553,185000,0,2,Ford,Focus,16000,15255,"Airbags, Backup Camera",1,abb279ae-7ab6-430f-81d4-6cbe1392d525,Active,26-12-2024,26-12-2025,,6,Medical,1000,1,2,1,0,EFT,Annually,Card,0,2941.15,0,2,0,1,1,0,0,,,,0,,,,0.87,0,3,-0.32,0
7d54bbe8-ef27-4e01-8e83-bca12451adc2,26,Other,Married,California,92229,107000,0,6,Nissan,Altima,12000,5015,"Lane Assist, ABS",1,5b1fa95a-b2bf-4656-886d-29ca08f6418e,Cancelled,20-10-2022,20-10-2023,31-07-2025,33,Collision,1000,2,1,0,1,Auto-Pay,Monthly,ACH,3,1151.7,14.45,3,0,1,0,1,0,37,Collision,Approved,11166.82,26-02-2025,36,53,0.59,8,2,-0.02,1
49412158-0ebb-409c-9de2-8bacbdded5e6,35,Other,Single,Illinois,60965,120000,0,2,Nissan,Altima,20000,13520,"ABS, Backup Camera",1,b309b3c5-368d-4a10-8955-3afd63d0c467,Cancelled,10-02-2023,10-02-2024,20-12-2023,10,Medical,250,1,2,1,0,Auto-Pay,Quarterly,Card,0,2760.5,0,1,0,0,0,0,0,,,,0,,,,0.19,8,4,-0.59,1
53b679e1-c038-426b-851c-aa5c1bad0846,19,Other,Married,Illinois,61849,7000,0,2,Toyota,Camry,22400,13785,"Lane Assist, Airbags",1,949c8924-d7a5-4e7b-94dd-b5b0749e20ef,Active,04-08-2020,04-08-2021,,59,Medical,250,2,2,1,0,Auto-Pay,Monthly,ACH,4,2002.7,6.38,1,0,0,0,5,2,14,Theft,Declined,0,15-11-2024,69,16,0.09,0,2,0.26,0
38905f6b-d297-430f-8d97-6adbfd81d84e,37,Female,Divorced,Texas,75866,85000,0,12,Nissan,Sentra,4000,7675,"Backup Camera, Blind Spot Monitor",1,f86a4b58-6b04-4609-8680-9f212ab4e731,Active,28-01-2023,28-01-2024,,29,Liability,500,2,1,0,1,EFT,Annually,Card,3,2175.02,5.14,1,0,0,0,3,2,52,Weather,Approved,10624.12,01-11-2024,82,58,0.36,4,1,0.01,0
34780fbb-3a46-4fe1-8d97-a27f698631ea,28,Other,Single,Illinois,61212,114000,0,3,Honda,CR-V,20880,9316,"ABS, Airbags",1,bbf2cc26-0741-438b-aa72-3113d83cf48e,Cancelled,30-11-2020,30-11-2021,09-12-2022,24,Medical,500,1,2,0,0,EFT,Monthly,Card,1,1188.92,19.08,1,0,1,1,0,0,,,,0,,,,0.04,4,0,0.5,1
a1c329bf-b0c5-44f9-9f13-94c433904406,36,Female,Single,Illinois,60016,165000,0,9,Ford,Focus,4800,16329,"ABS, Airbags",1,115fa28c-b67a-4a88-ace6-24f9657bab4f,Active,09-01-2025,09-01-2026,,5,Liability,250,1,1,0,0,EFT,Annually,ACH,1,1066.88,0,0,0,0,0,0,0,,,,0,,,,0.79,4,0,0.96,0
77e83a52-9973-4d1c-b9e0-b8b4b666b6da,50,Female,Single,Texas,76319,65000,0,0,Chevrolet,Malibu,21120,19449,"ABS, Backup Camera",1,eb567252-f65e-46b4-969f-a53d0ecaef51,Cancelled,25-04-2025,25-04-2026,29-02-2028,34,Medical,500,1,1,0,0,Manual,Annually,ACH,4,1144.54,11.98,3,0,0,0,3,0,53,Theft,Declined,0,07-06-2025,62,16,0.34,2,1,0.11,1
2f658b85-0818-4a68-82f5-cedd24c85d3b,38,Male,Divorced,Texas,78938,87000,1,6,Nissan,Rogue,12960,14787,"ABS, Blind Spot Monitor",1,81c2e502-2145-4258-bb76-42633cb97703,Active,20-04-2025,20-04-2026,,2,Collision,500,2,1,0,0,EFT,Quarterly,ACH,0,1504.54,0,1,0,0,0,0,0,,,,0,,,,0.45,2,2,-0.38,0
8c580351-36b0-4ff8-9b41-ae8f958295e9,29,Other,Married,Pennsylvania,17610,172000,0,7,Nissan,Altima,10000,17262,"ABS, Airbags",1,196a1948-74fe-4c01-b568-ea730ab21409,Active,15-11-2021,15-11-2022,,44,Collision,500,1,1,1,1,EFT,Monthly,ACH,3,1793.78,3.33,3,0,0,0,1,0,57,Collision,Declined,0,16-11-2024,62,20,0.15,1,0,0.66,0
f0ff0016-1ed8-4f80-929b-bd598b9c3625,41,Female,Divorced,California,90489,66000,0,1,Chevrolet,Malibu,21120,17812,"Backup Camera, Blind Spot Monitor",1,06d88009-21a5-4ce2-9299-cd26f4261f6b,Active,16-03-2024,16-03-2025,,15,Medical,1000,1,1,0,1,EFT,Annually,ACH,1,1808.44,0,0,0,0,0,2,0,58,Theft,Closed,12973.59,27-04-2025,34,97,0.99,8,3,-0.53,0
f4caf5c7-eab7-43b8-bebd-f576cc079072,52,Female,Married,Florida,33122,68000,0,10,Honda,Accord,5400,6217,"Lane Assist, Airbags",1,31803367-2de5-4f9d-911a-b4adf57f77d8,Cancelled,09-12-2021,09-12-2022,06-06-2023,18,Liability,250,1,1,1,0,EFT,Monthly,ACH,2,2376.75,16.54,0,0,1,0,1,0,52,Collision,Approved,768.61,13-05-2025,38,57,0.53,9,0,0.5,1
085f6d7c-6d42-4b75-b218-6358e5762374,19,Female,Married,California,95767,14000,0,7,Toyota,Corolla,8800,16991,"ABS, Airbags",1,cbe74e32-7a13-4966-8028-90fe209cff5f,Active,04-07-2023,03-07-2024,,24,Liability,250,2,1,0,0,EFT,Monthly,Card,2,1498.59,5.74,0,0,0,0,1,0,59,Theft,Approved,8658.99,01-06-2025,24,98,0.39,8,4,-0.56,0
737904c5-1373-4bf0-b46d-6542e1d016c7,48,Other,Divorced,Florida,34361,88000,0,5,Chevrolet,Malibu,13440,13204,"ABS, Blind Spot Monitor",1,e56815c7-f32c-47fa-a6f5-2b9769b3d34f,Active,08-02-2021,08-02-2022,,53,Collision,500,1,2,0,0,Manual,Monthly,Card,3,2396.15,1.51,2,0,0,0,4,1,0,Theft,Approved,7941.96,13-10-2024,47,36,0.84,6,4,-0.79,0
b8ec3f9c-75fd-4c72-bef2-59ac7205f586,57,Female,Single,California,95339,106000,0,12,Toyota,RAV4,6000,8994,"Lane Assist, Backup Camera",0,b01f483f-5885-4eae-aa15-2c9ac3aa4c2c,Active,21-11-2020,21-11-2021,,56,Liability,1000,1,2,0,0,Manual,Annually,Card,3,2319.64,5.19,1,0,0,0,1,0,9,Collision,Closed,3848.65,20-03-2025,51,40,0.5,6,0,0.44,0
176ec5c6-34ff-4a1e-9913-de1a78668495,28,Male,Married,Pennsylvania,17181,130000,0,4,Toyota,Camry,17920,5772,"Lane Assist, Blind Spot Monitor",1,6739f3c8-2de6-40d9-87a0-c0630cde08ef,Active,19-08-2023,18-08-2024,,22,Medical,1000,2,2,0,0,Auto-Pay,Monthly,ACH,0,2719.33,2.81,1,0,0,0,4,0,5,Collision,Approved,3618.74,30-06-2025,6,95,0.13,9,3,-0.34,0
9b225b89-21ba-4281-b53f-9cc35540cbf8,20,Male,Married,New York,11213,10000,0,2,Honda,Accord,21600,8774,"Backup Camera, Blind Spot Monitor",1,cc1312ab-1f5e-42be-8a3f-89c24f3d4ce6,Active,27-06-2023,26-06-2024,,24,Medical,500,2,2,1,0,EFT,Annually,ACH,0,2496.32,3.29,0,0,0,0,3,1,6,Collision,Approved,6714.19,09-03-2025,6,96,0.84,9,3,-0.53,0
9dc4335c-d485-42f0-8ada-13b63dbf2098,21,Male,Married,Texas,78376,6000,0,1,Honda,Civic,20240,7056,"Lane Assist, Backup Camera",1,b2dd91e7-2c14-4045-9b1f-3a1ac714c787,Active,09-09-2024,09-09-2025,,9,Medical,250,1,1,1,0,Manual,Monthly,Card,2,1983.71,0,0,0,0,0,0,0,,,,0,,,,0.73,9,3,-0.65,0
9373114e-e847-4140-a2b5-294e92677579,56,Female,Divorced,Florida,34342,71000,0,11,Chevrolet,Impala,6200,11571,"Blind Spot Monitor, Lane Assist",0,7c2d14be-d245-457f-b4db-0e8c9abc9549,Active,15-04-2022,15-04-2023,,39,Liability,1000,1,2,0,0,EFT,Quarterly,ACH,4,2268.11,9.75,3,0,1,0,2,0,40,Theft,Closed,8234.23,01-12-2024,19,99,0.09,8,3,-0.56,0
3663faa7-6d9d-4fa0-af36-c627a96db738,37,Female,Divorced,Florida,32266,63000,0,7,Honda,Civic,9200,8667,"Airbags, Backup Camera",1,8ee866ff-9e31-4cc9-a043-27fe774df513,Active,20-07-2022,20-07-2023,,36,Liability,1000,2,2,1,0,Manual,Annually,ACH,3,1002.26,3.7,2,0,0,0,0,0,,,,0,,,,0.93,8,4,-0.45,0
0b2adddd-6314-4f27-90da-5f455c902bc5,42,Other,Divorced,Pennsylvania,17708,55000,0,6,Chevrolet,Impala,14880,8212,"Lane Assist, Airbags",1,134560f2-17f6-48d7-b8ea-ace385d6c217,Active,13-01-2025,13-01-2026,,5,Collision,250,2,2,0,0,EFT,Annually,Card,1,2942.97,0,1,0,1,1,0,0,,,,0,,,,0.25,8,3,-0.54,0
f3657b6f-ad71-4184-9c03-1a1c05dc8423,18,Female,Divorced,Florida,34565,14000,0,5,Honda,CR-V,16240,15857,"Backup Camera, ABS",1,d9e83f72-2b3f-486f-99d5-97b054eb86a5,Active,06-04-2021,06-04-2022,,51,Medical,1000,2,1,0,0,Auto-Pay,Quarterly,ACH,4,2755.61,0,2,0,0,0,4,0,40,Collision,Approved,14919.53,02-03-2025,16,77,0.73,7,1,-0.17,0
385eac57-5763-4147-9ef3-ff3bd6acad59,18,Female,Married,Florida,33067,9000,0,4,Honda,CR-V,18560,8057,"Blind Spot Monitor, ABS",1,a46d314a-e188-4a94-a82a-47f6e6734790,Active,24-10-2024,24-10-2025,,8,Medical,500,2,1,1,0,Manual,Monthly,Card,2,1817.48,0,1,0,1,0,0,0,,,,0,,,,0.86,7,4,-0.29,0
88cfb6ce-3a1f-4e15-8e50-f588bef4e89c,56,Female,Divorced,Pennsylvania,19028,114000,0,8,Nissan,Rogue,8640,9492,"Blind Spot Monitor, Airbags",1,d760b051-7174-44bc-96be-1aed2c1be850,Cancelled,18-06-2023,17-06-2024,19-06-2025,24,Liability,500,2,1,0,0,Manual,Monthly,Card,2,1966.62,14.07,1,0,1,0,4,1,31,Weather,Closed,8613.84,11-05-2025,33,69,0.17,8,0,0.49,1
970d82c9-11cf-4f96-8df6-18fc5e788bc0,33,Male,Married,New York,14132,175000,0,2,Ford,Escape,21600,10206,"ABS, Lane Assist",1,bde05f4d-fbc0-4715-ba57-03d8a2a23785,Active,11-11-2020,11-11-2021,,56,Medical,1000,2,1,0,1,EFT,Quarterly,Card,3,1116.34,14.1,3,0,0,0,1,0,17,Collision,Approved,8658.71,02-11-2024,34,64,0.73,8,4,-0.27,0
99bd3e5b-45af-40d1-99c9-8a1d7e0a7eca,64,Male,Single,Illinois,60632,57000,0,3,Nissan,Rogue,19440,15178,"Blind Spot Monitor, Airbags",1,1a1d2964-41e0-4d8b-a1fd-8a3a40f1939f,Active,14-08-2020,14-08-2021,,59,Medical,500,2,1,0,0,EFT,Quarterly,ACH,4,2359.64,2.89,3,0,1,1,3,0,55,Weather,Declined,0,02-12-2024,77,13,0.02,0,2,-0.17,0
a8e0bc36-5c59-42f8-bdff-e4a7cfa5593e,50,Other,Married,Pennsylvania,19612,82000,0,12,Ford,Escape,5400,7401,"ABS, Blind Spot Monitor",1,fde2b250-c242-4e9c-bedc-d492c273d5ea,Active,12-08-2021,12-08-2022,,47,Liability,500,1,1,1,1,EFT,Quarterly,ACH,4,1943.08,4.7,0,0,1,1,3,0,32,Collision,Closed,6792.06,04-05-2025,15,80,0.98,7,4,-0.42,0
f62eacb8-1c32-4d30-b7be-f87b96b433a9,42,Female,Married,Texas,78705,211000,0,11,Toyota,RAV4,6000,6884,"ABS, Airbags",0,cb738402-4e74-4c76-ba93-cb04c0000ae3,Active,05-11-2024,05-11-2025,,8,Liability,250,2,2,1,0,EFT,Quarterly,ACH,2,1607.02,0,3,0,0,0,0,0,,,,0,,,,0.33,7,4,-0.75,0
d40c04fb-66a5-4a9d-b3c8-4589c525fb54,47,Male,Single,Pennsylvania,16104,92000,0,6,Toyota,Corolla,10560,13567,"Backup Camera, Blind Spot Monitor",1,5a7d60da-7cd5-4b02-84cd-8808cbd9f756,Cancelled,20-03-2024,20-03-2025,27-07-2025,16,Collision,1000,2,1,0,0,Manual,Annually,ACH,0,1940.57,10.59,0,0,0,0,0,0,,,,0,,,,0.23,7,1,-0.18,1
970eae39-2c5d-4ae0-a443-d8b0f801b6f0,27,Other,Married,Illinois,62290,87000,0,3,Chevrolet,Malibu,17280,11342,"Airbags, Lane Assist",1,ad27f96a-31d7-4fd1-86f0-504c7f7195de,Active,04-11-2022,04-11-2023,,32,Medical,250,2,2,0,1,EFT,Annually,ACH,3,2539.87,13.7,2,0,0,0,1,0,22,Collision,Closed,11369.57,15-11-2024,66,47,0.12,4,2,0.17,0
2ac0b3f0-4798-4ac6-814c-83479bfe37e6,52,Other,Married,New York,14696,145000,0,3,Nissan,Sentra,14400,5965,"Lane Assist, ABS",1,d299239f-d54d-4724-ba32-fe2e77afe4c0,Active,15-03-2024,15-03-2025,,15,Collision,250,2,1,1,1,EFT,Monthly,Card,1,1877.82,3.12,0,0,0,0,0,0,,,,0,,,,0.4,4,0,0.71,0
1257cf63-f27b-444b-8c2d-e707706ec14a,28,Other,Single,New York,13580,110000,0,6,Nissan,Rogue,12960,18421,"Backup Camera, ABS",1,c074b313-5832-4cc3-86a7-7c54cba42d46,Active,12-05-2022,12-05-2023,,38,Collision,250,2,2,0,0,EFT,Annually,Card,4,2828.89,9.05,3,0,0,0,2,0,7,Theft,Closed,10700.87,15-09-2024,75,37,0.01,4,2,-0.17,0
b5b979c7-80df-488f-a0ef-fdb649fc640c,62,Other,Married,Florida,32128,28000,0,7,Ford,F-150,14000,19035,"Backup Camera, ABS",1,9d3603d8-d0df-46a2-b713-688f21c95615,Active,04-02-2021,04-02-2022,,53,Collision,500,2,1,0,1,Auto-Pay,Quarterly,Card,4,2824.46,6.15,0,0,1,0,3,2,2,Weather,Closed,4418.61,03-10-2024,22,86,0.3,7,0,0.97,0
2951fa16-7fba-4137-a80b-8938858860dc,56,Male,Single,Florida,34283,140000,0,2,Chevrolet,Impala,24800,11322,"ABS, Airbags",1,d461c028-a559-48ad-ba07-ac71599355d4,Active,16-05-2025,16-05-2026,,1,Medical,500,1,1,0,0,Auto-Pay,Monthly,ACH,1,1464.27,0,1,0,0,0,0,0,,,,0,,,,0.45,7,3,-0.41,0
